"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.864344596862793,0.864344596862793,1,1,0,1,"Skipped"
"[[Colgate]] to cut workforce [[CONSUMER]] goods maker [[Colgate-Palmolive]] [[said]] today it [[would]] cut about 12 per cent of its 37,000-person [[work]] force and close a third of its factories worldwide as part of a four-year restructuring.","[[Colga𝚝e]] to cut workforce [[COSUMER]] goods maker [[Colga𝚝e-Palmolive]] [[saiԁ]] today it [[woulԁ]] cut about 12 per cent of its 37,000-person [[wor𝒌]] force and close a third of its factories worldwide as part of a four-year restructuring.",0.18314504623413086,0.49510812759399414,2,2,2,233,"Failed"
"A U.S. brain drain? A drop in engineering degrees combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.","A U.S. brain drain? A drop in engineering degrees combined with a fall-off in foreign students matriculating at U.S. colleges spells big trouble ahead.",0.7916654348373413,0.7916654348373413,2,2,3,1,"Skipped"
"[[Pacifist]] Japan boosts  #[[39]];[[self-defence]] #39; measures After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[arms]] exports ban and singling out North [[Korea]] and China as security [[threats]].","[[Pacif]] [[ist]] Japan boosts  #[[3৭]];[[sel𝚏-defence]] #39; measures After almost 60 years of pacifism, Japan today overhauled its defence policy; easing an [[armѕ]] exports ban and singling out North [[Korеa]] and China as security [[treats]].",0.33459681272506714,0.48904305696487427,0,0,0,228,"Failed"
"[[Stuttgart]] Closing on [[Qualification]] [[VfB]] [[Stuttgart]] went clear at the [[top]] of UEFA Group G with a convincing 3-0 win over Portuguese [[giants]] Benfica. Brazilian [[striker]] Cacau [[put]] Matthias [[Sammers]] side ahead and further ","[[St]] [[uttgart]] Closing on [[Qualifica𝚝ion]] [[V]] [[fB]] [[Stuttgar𝚝]] went clear at the [[𝚝op]] of UEFA Group G with a convincing 3-0 win over Portuguese [[giantѕ]] Benfica. Brazilian [[strikeⲅ]] Cacau [[pսt]] Matthias [[Samers]] side ahead and further ",0.16377383470535278,0.4567723274230957,1,1,1,134,"Failed"
"[[Protests]] in [[Canada]] over [[Ukraine]] crisis (AFP) [[AFP]] - Hundreds of [[Canadians]], many of Ukrainian [[descent]], [[braved]] freezing temperatures to protest what they consider to be the [[fixed]] outcome of the Ukrainian [[presidential]] election.","[[Protestѕ]] in [[Canaԁa]] over [[Ukⲅaine]] crisis (AFP) [[AP]] - Hundreds of [[Canadianѕ]], many of Ukrainian [[descen𝚝]], [[braveԁ]] freezing temperatures to protest what they consider to be the [[fixeԁ]] outcome of the Ukrainian [[presidentiaⅼ]] election.",0.14538830518722534,0.3504491448402405,0,0,0,156,"Failed"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[Petacchi]] showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the [[Tour]] of Spain.","Cycling: Petacchi wins second stage in Spain MADRID : Alessandro [[Petcachi]] showed why he is considered one of the world #39;s top sprinters when coming out on top in a mass dash to the line in the second stage of the [[Tоur]] of Spain.",0.18205302953720093,0.698738694190979,1,3,1,52,"Successful"
"New Pakistan cabinet [[may]] be sworn in today [[Islamabad]], :A new Cabinet in Pakistan is likely to be sworn in on Monday, [[two]] [[days]] after Finance Minister [[Shaukat]] [[Aziz]] was [[made]] the [[country]] #39;s [[23rd]] Prime [[Minister]].","New Pakistan cabinet [[maу]] be sworn in today [[Islamabaԁ]], :A new Cabinet in Pakistan is likely to be sworn in on Monday, [[to]] [[das]] after Finance Minister [[Shaukɑt]] [[Aziᴢ]] was [[mɑde]] the [[countⲅy]] #39;s [[23]] [[rd]] Prime [[Ministеr]].",0.18882250785827637,0.7507296800613403,0,3,0,199,"Successful"
"Two Michigan State [[receivers]] arrested on bomb-making charges Two Michigan [[State]] [[football]] players have been charged with planting homemade bombs [[outside]] apartments. [[Terry]] Love and [[Irving]] Campbell, both 19-year-old redshirt freshmen [[wide]] receivers ","Two Michigan State [[receiv]] [[ers]] arrested on bomb-making charges Two Michigan [[Sta𝚝e]] [[footbalⅼ]] players have been charged with planting homemade bombs [[outsiԁe]] apartments. [[Terⲅy]] Love and [[Irѵing]] Campbell, both 19-year-old redshirt freshmen [[wdie]] receivers ",0.23567956686019897,0.6565297842025757,1,1,1,227,"Failed"
"3 UN [[staff]] [[kidnapped]] in Afghan capital Unknown armed [[men]] in military uniform kidnapped [[three]] [[staff]] of the [[United]] [[Nations]] in the [[Afghan]] [[capital]] city at broad daylight Thursday, Afghan [[officials]] confirmed.","3 UN [[staf𝚏]] [[kidnappeԁ]] in Afghan capital Unknown armed [[ｍen]] in military uniform kidnapped [[tree]] [[stff]] of the [[Uniteԁ]] [[Natioոs]] in the [[A𝚏ghan]] [[capitaⅼ]] city at broad daylight Thursday, Afghan [[oficials]] confirmed.",0.1616153120994568,0.3139488101005554,0,0,0,124,"Failed"
"UN #39;s Kofe Annan Calls Iraq [[War]] Illegal United Nations Secretary [[General]] Kofi [[Annan]] said this week that the US [[war]] in Iraq is illegal and [[questioned]] whether the [[country]] [[could]] [[hold]] credible ","UN #39;s Kofe Annan Calls Iraq [[Wr]] Illegal United Nations Secretary [[Generaⅼ]] Kofi [[Anan]] said this week that the US [[waⲅ]] in Iraq is illegal and [[questioneԁ]] whether the [[countⲅy]] [[coulԁ]] [[holԁ]] credible ",0.32861363887786865,0.38163095712661743,0,0,0,209,"Failed"
"Pakistan collapses at the WACA [[Opener]] Justin [[Langer]] was [[last]] out after a [[glorious]] innings of 191 as Australia [[totaled]] 381 on the second morning of the first test against [[Pakistan]] in Perth on [[Friday]].","Pakistan collapses at the WACA [[Openeⲅ]] Justin [[Langeⲅ]] was [[las𝚝]] out after a [[gloriouѕ]] innings of 191 as Australia [[totaleԁ]] 381 on the second morning of the first test against [[Pakis𝚝an]] in Perth on [[Fⲅiday]].",0.21735942363739014,0.5591481924057007,1,0,1,86,"Successful"
"ANOTHER VOICE Sugary drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.","ANOTHER VOICE Sugary drinks bad for you Many studies have linked the consumption of nondiet soda and fruit juices with added sugars to obesity and attendant risks of diabetes.",0.6462444067001343,0.6462444067001343,0,0,3,1,"Skipped"
"Now It #39;s [[Official]]: [[Economy]] [[Shrunk]] [[The]] US [[economy]] slowed more sharply in the second quarter than first thought as oil prices rose and the [[trade]] gap swelled, the government [[said]] on Friday in a report that [[confirmed]] momentum faltered in the spring.","Now It #39;s [[Officiaⅼ]]: [[Ecoonmy]] [[S]] [[hrunk]] [[T]] [[he]] US [[ecnomy]] slowed more sharply in the second quarter than first thought as oil prices rose and the [[traԁe]] gap swelled, the government [[sad]] on Friday in a report that [[confirmeԁ]] momentum faltered in the spring.",0.18036383390426636,0.4155053496360779,2,2,2,151,"Failed"
"[[Braves]] 6, Padres 5 [[Andruw]] Jones [[hit]] a [[two-run]] homer off [[Trevor]] Hoffman in the ninth inning and the Atlanta Braves threw out the [[potential]] tying run at the plate for the final out Wednesday [[night]], preserving a [[6-5]] [[come-from-behind]] win over the San Diego Padres. ","[[Braveѕ]] 6, Padres 5 [[Aոdruw]] Jones [[hi𝚝]] a [[two]] -[[run]] homer off [[Trevoⲅ]] Hoffman in the ninth inning and the Atlanta Braves threw out the [[ptoential]] tying run at the plate for the final out Wednesday [[nigh𝚝]], preserving a [[6]] -[[5]] [[coｍe-from-behind]] win over the San Diego Padres. ",0.3156821131706238,0.573891282081604,1,1,1,186,"Failed"
"[[Kmart]] to Sell [[18]] Stores to Home Depot  NEW YORK ([[Reuters]]) - [[Retailer]] [[Kmart]] Holdings Corp. &[[lt]];A HREF=""[[http]]://[[www]].[[investor]].[[reuters]].com/FullQuote.[[aspx]]?[[ticker]]=[[KMRT]].O target=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  [[Home]] Depot [[Inc]]. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","[[Kmar𝚝]] to Sell [[l8]] Stores to Home Depot  NEW YORK ([[Reսters]]) - [[Retaileⲅ]] [[Kmɑrt]] Holdings Corp. &[[l𝚝]];A HREF=""[[ht𝚝p]]://[[wwԝ]].[[invеstor]].[[reuteⲅs]].com/FullQuote.[[aѕpx]]?[[tickr]]=[[KMT]].O target=/[[stockѕ]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  [[H]] [[ome]] Depot [[I]] [[nc]]. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.042646169662475586,0.14009225368499756,2,2,2,398,"Failed"
"ESPN.com news services Six [[months]] ago, Scottie [[Pippen]] [[issued]] a  [[quot]];This is probably it for me [[quot]]; declaration, that [[last]] season was looking more and more like his last in an NBA uniform.","ESPN.com news services Six [[monthѕ]] ago, Scottie [[Pippeո]] [[issueԁ]] a  [[qu]] [[ot]];This is probably it for me [[q]] [[uot]]; declaration, that [[las𝚝]] season was looking more and more like his last in an NBA uniform.",0.22402119636535645,0.40432900190353394,1,1,1,72,"Failed"
"[[Lehman]] hoping [[third]] [[time]] is a [[charm]] [[Tied]] for the lead in what was shaping up as [[another]] shootout at Disney, Tom Lehman believes he has [[experience]] on his side. [[Not]] from the [[last]] 12 years, but the last three weeks.","[[Lehmaո]] hoping [[thid]] [[tiｍe]] is a [[charｍ]] [[Tieԁ]] for the lead in what was shaping up as [[anotհer]] shootout at Disney, Tom Lehman believes he has [[experienϲe]] on his side. [[Nt]] from the [[lsat]] 12 years, but the last three weeks.",0.21021652221679688,0.6106061339378357,1,2,1,98,"Successful"
"UN Refugee Chief Backs Autonomy for [[Sudan]] #39;s Darfur Region The [[United]] [[Nations]] High Commissioner for Refugees says [[granting]] more autonomy to southern Sudan [[could]] help [[end]] the [[bloody]] [[conflict]] there.","UN Refugee Chief Backs Autonomy for [[Suԁan]] #39;s Darfur Region The [[Unitеd]] [[Natіons]] High Commissioner for Refugees says [[gran𝚝ing]] more autonomy to southern Sudan [[coulԁ]] help [[ed]] the [[blooԁy]] [[conflic𝚝]] there.",0.16196423768997192,0.3484814763069153,0,0,0,213,"Failed"
"9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iraq]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.","9:22 am: Missing explosives have experts wondering what else is &lt;b&gt;...&lt;/b&gt; Revelations that nearly 400 tons of conventional explosives have gone missing in [[Iarq]] have experts wondering what other weapons might be in jeopardy of falling into insurgent or terrorist hands.",0.41955792903900146,0.6151210069656372,0,2,0,38,"Successful"
"A [[conspiracy]] [[theory]] : In the aftermath of Arafats passing AH [[Jaffor]] Ullah. Yasser Arafat, the acknowledged [[leader]] of Palestinian people, lived [[amidst]] controversy all through his [[life]]. [[The]] cause of his death has now become a source of controversy amongst the departed leaders people all over [[Middle]] East.","A [[conspiraϲy]] [[theoⲅy]] : In the aftermath of Arafats passing AH [[Jffor]] Ullah. Yasser Arafat, the acknowledged [[leadeⲅ]] of Palestinian people, lived [[amids𝚝]] controversy all through his [[lie]]. [[Te]] cause of his death has now become a source of controversy amongst the departed leaders people all over [[Middⅼe]] East.",0.3907507658004761,0.5104025602340698,0,0,0,306,"Failed"
"The [[Next]] Giant Leap Rendezvous [[quot]]; for the docking techniques he developed while at MIT earning his PhD in [[astronautics]]. Lessig: Technology over ideology!","The [[Nxt]] Giant Leap Rendezvous [[qսot]]; for the docking techniques he developed while at MIT earning his PhD in [[astrоnautics]]. Lessig: Technology over ideology!",0.2756727337837219,0.7410426735877991,3,2,3,62,"Successful"
"[[Yankees]], [[Brown]] go down [[swinging]] Kevin Brown's frustrating season finally [[reached]] a boiling point, and now his hot temper could cost the New York Yankees at the most important time. [[Brown]] [[broke]] his [[non-pitching]] hand when he [[punched]] a wall in the clubhouse last night during a [[3-1]] loss to the Baltimore [[Orioles]] that [[cut]] New York's lead in the AL East ...","[[Yankeeѕ]], [[Browո]] go down [[sԝinging]] Kevin Brown's frustrating season finally [[reacheԁ]] a boiling point, and now his hot temper could cost the New York Yankees at the most important time. [[Broԝn]] [[bro𝒌e]] his [[nonpitching]] hand when he [[puncheԁ]] a wall in the clubhouse last night during a [[3]] -[[1]] loss to the Baltimore [[Orioleѕ]] that [[c]] [[ut]] New York's lead in the AL East ...",0.20946753025054932,0.5138748288154602,1,1,1,338,"Failed"
"[[Fresh]] [[bid]] to [[dismiss]] [[Jackson]] [[case]] [[Lawyers]] for Michael Jackson say the singer's child molestation case should be [[dropped]].","[[Frsh]] [[biԁ]] to [[dismisѕ]] [[Jackѕon]] [[caѕe]] [[Lawyerѕ]] for Michael Jackson say the singer's child molestation case should be [[droppd]].",0.34623855352401733,0.4062330722808838,0,0,0,89,"Failed"
