"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"US suspends helicopter [[flights]] after Japan crash ([[AFP]]) AFP - The United States [[suspended]] flights of CH-53D military helicopters in Japan, bowing to [[protests]] over a crash in an Okinawa university campus.","US suspends helicopter [[flight]] after Japan crash ([[suspended]]) AFP - The United States [[loses]] flights of CH-53D military helicopters in Japan, bowing to [[concern]] over a crash in an Okinawa university campus.",0.13412582874298096,0.16275864839553833,0,0,0,86,"Failed"
"Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[Bextra]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term [[cardiovascular]] safety record.","Pfizer Sends Out Update On Drug Bextra Pfizer Inc. said Friday that it will provide health-care professionals with additional information about its [[treating]] arthritis drug and that it will conduct further studies to confirm the drug #39;s long-term [[ized]] safety record.",0.2288944125175476,0.6382548809051514,2,3,2,34,"Successful"
"Viacom, Disney pay \$1.5M [[FCC]] fine Disney and Viacom agreed to a [[fine]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[television]] networks violated advertising restrictions, the [[FCC]] [[said]] Thursday.","Viacom, Disney pay \$1.5M [[media]] fine Disney and Viacom agreed to a [[total]] of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable [[broadband]] networks violated advertising restrictions, the [[fcc]] [[told]] Thursday.",0.16255158185958862,0.4909818172454834,2,2,2,97,"Failed"
"Anniversary remembered on game day [[When]] the attacks [[came]] on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston [[College's]] coach. On that day, as the World [[Trade]] [[Center]] and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day [[first]] the attacks [[continued]] on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[were]] being Boston [[university]] coach. On that day, as the World [[trade]] [[building]] and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.16941112279891968,0.5088729858398438,1,1,1,76,"Failed"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9087086915969849,0.9087086915969849,1,1,0,1,"Skipped"
"Restive Maldives eases curfew after rounding up [[dissidents]] (AFP) AFP - A curfew in the capital of the Maldives was [[eased]] but parliament sessions were [[put]] off indefinitely and emergency rule continued following [[last]] week's riots, officials and residents said.","Restive Maldives eases curfew after rounding up [[journalists]] (AFP) AFP - A curfew in the capital of the Maldives was [[declared]] but parliament sessions were [[shut]] off indefinitely and emergency rule continued following [[next]] week's riots, officials and residents said.",0.10954642295837402,0.11434894800186157,0,0,0,156,"Failed"
"Sun's Looking Glass [[Provides]] 3D View Developers get early code for [[new]] operating system 'skin' still being crafted.","Sun's Looking Glass [[provides]] 3D View Developers get early code for [[visual]] operating system 'skin' still being crafted.",0.11325091123580933,0.11399614810943604,3,3,3,39,"Failed"
"[[Protests]] in Canada over Ukraine crisis (AFP) AFP - [[Hundreds]] of Canadians, [[many]] of [[Ukrainian]] descent, braved freezing temperatures to protest what they [[consider]] to be the fixed [[outcome]] of the [[Ukrainian]] presidential [[election]].","[[protests]] in Canada over Ukraine crisis (AFP) AFP - [[hundreds]] of Canadians, [[much]] of [[czech]] descent, braved freezing temperatures to protest what they [[view]] to be the fixed [[result]] of the [[ukrainian]] presidential [[coup]].",0.11512291431427002,0.11967992782592773,0,0,0,111,"Failed"
"Hostages plight clouds meeting of Blairs party BRIGHTON, [[England]] [[The]] [[annual]] conference of Prime Minister Tony Blair #39;s Labour Party [[opened]] here Monday under the pall of the war in Iraq, as the [[fate]] of the [[British]] hostage Ken Bigley remained uncertain amid fresh [[appeals]] for his release from family ","Hostages plight clouds meeting of Blairs party BRIGHTON, [[being]] [[a]] [[local]] conference of Prime Minister Tony Blair #39;s Labour Party [[camp]] here Monday under the pall of the war in Iraq, as the [[outcome]] of the [[uk]] hostage Ken Bigley remained uncertain amid fresh [[calls]] for his release from family ",0.110648512840271,0.13888800144195557,0,0,0,115,"Failed"
"Colgate to cut workforce CONSUMER goods maker [[Colgate-Palmolive]] said today it would cut about 12 per cent of its 37,000-person work [[force]] and [[close]] a third of its factories worldwide as [[part]] of a four-year restructuring.","Colgate to cut workforce CONSUMER goods maker [[industry]] said today it would cut about 12 per cent of its 37,000-person work [[workforce]] and [[closing]] a third of its factories worldwide as [[result]] of a four-year restructuring.",0.11461460590362549,0.1444796323776245,2,2,2,80,"Failed"
"UN #39;s Kofe Annan Calls Iraq War Illegal United [[Nations]] [[Secretary]] [[General]] Kofi Annan said this week that the US war in [[Iraq]] is illegal and questioned whether the country [[could]] hold credible ","UN #39;s Kofe Annan Calls Iraq War Illegal United [[nations]] [[head]] [[l]] Kofi Annan said this week that the US war in [[iraqi]] is illegal and questioned whether the country [[can]] hold credible ",0.11360400915145874,0.1369745135307312,0,0,0,73,"Failed"
"HD [[DVD]] will boost quality, help stores Four Hollywood studios this [[week]] embraced a new high-definition [[DVD]] format from electronics giant Toshiba - raising many questions for video [[lovers]] who have driven sales of pre-recorded DVDs to new heights.","HD [[dvds]] will boost quality, help stores Four Hollywood studios this [[has]] embraced a new high-definition [[dvds]] format from electronics giant Toshiba - raising many questions for video [[stores]] who have driven sales of pre-recorded DVDs to new heights.",0.13577526807785034,0.24169892072677612,3,3,3,51,"Failed"
"[[ESPN]].com news services Six months ago, Scottie Pippen [[issued]] a  quot;[[This]] is probably it for me quot; declaration, that last season was looking more and more like his [[last]] in an NBA uniform.","[[mlb]].com news services Six months ago, Scottie Pippen [[shot]] a  quot;[[this]] is probably it for me quot; declaration, that last season was looking more and more like his [[first]] in an NBA uniform.",0.11632132530212402,0.12588554620742798,1,1,1,74,"Failed"
"Kmart to Sell 18 [[Stores]] to Home Depot  NEW [[YORK]] (Reuters) - Retailer Kmart Holdings Corp. &lt;A [[HREF]]=""[[http]]://[[www]].[[investor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[A]]&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;[[A]] HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 [[store]] to Home Depot  NEW [[land]] (Reuters) - Retailer Kmart Holdings Corp. &lt;A [[proposal]]=""[[https]]://[[internet]].[[provider]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/stocks/quickinfo/fullquote""&gt;KMRT.O&lt;/[[ai]]&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;[[b]] HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.12233608961105347,0.2057257890701294,2,2,2,277,"Failed"
"US [[Airways]], Pilots Union Near Agreement US Airways is [[seeking]] \$800 million in concessions from [[employee]] unions as it attempts to avoid filing Chapter 11. [[The]] Air [[Line]] Pilots Association will present its proposal on the [[evening]] of ","US [[aerospace]], Pilots Union Near Agreement US Airways is [[obtaining]] \$800 million in concessions from [[labor]] unions as it attempts to avoid filing Chapter 11. [[the]] Air [[coast]] Pilots Association will present its proposal on the [[eve]] of ",0.11454319953918457,0.12707531452178955,2,2,2,98,"Failed"
"Cycling: Petacchi wins second [[stage]] in Spain MADRID : Alessandro Petacchi [[showed]] why he is considered one of the world #[[39]];s top sprinters when coming out on [[top]] in a mass dash to the line in the second [[stage]] of the [[Tour]] of Spain.","Cycling: Petacchi wins second [[stages]] in Spain MADRID : Alessandro Petacchi [[tells]] why he is considered one of the world #[[one]];s top sprinters when coming out on [[front]] in a mass dash to the line in the second [[stages]] of the [[tours]] of Spain.",0.1844208836555481,0.537033200263977,1,0,1,107,"Successful"
"The Next [[Giant]] Leap Rendezvous quot; for the docking techniques he [[developed]] while at MIT earning his PhD in [[astronautics]]. Lessig: Technology over ideology!","The Next [[mass]] Leap Rendezvous quot; for the docking techniques he [[learned]] while at MIT earning his PhD in [[mathematics]]. Lessig: Technology over ideology!",0.14220702648162842,0.2627214193344116,3,3,3,77,"Failed"
"EC presses for safer internet [[The]] EU [[Telecommunications]] [[Council]] [[today]] today launched Safer Internet Plus, a scheme to help parents and teachers control what children [[view]] online.","EC presses for safer internet [[the]] EU [[telecommunication]] [[operators]] [[council]] today launched Safer Internet Plus, a scheme to help parents and teachers control what children [[need]] online.",0.12378913164138794,0.16800975799560547,3,3,3,116,"Failed"
"Two [[Britons]] shot dead near death railway bridge (AFP) AFP - Two [[Britons]] were shot dead by unknown gunmen near the famous Bridge over the River Kwai in [[western]] Thailand, police [[said]].","Two [[hostages]] shot dead near death railway bridge (AFP) AFP - Two [[tourists]] were shot dead by unknown gunmen near the famous Bridge over the River Kwai in [[local]] Thailand, police [[believe]].",0.11180627346038818,0.12369287014007568,0,0,0,157,"Failed"
"[[Starting]] today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their [[stockholders]] for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give [[big]] stock option packages to senior executives.","[[established]] today, funds' stances on proxies are matter of record Every year, public companies put a number of questions before their [[shareholder]] for a vote. Investors weigh in on whether to reelect company directors, reappoint auditors, and approve or kill plans to give [[alternative]] stock option packages to senior executives.",0.26766735315322876,0.5323114991188049,2,3,2,74,"Successful"
"A conspiracy theory : [[In]] the aftermath of Arafats [[passing]] AH Jaffor Ullah. Yasser Arafat, the acknowledged leader of Palestinian [[people]], lived amidst controversy all through his life. [[The]] cause of his [[death]] has now become a source of controversy [[amongst]] the departed leaders people all over Middle [[East]].","A conspiracy theory : [[within]] the aftermath of Arafats [[is]] AH Jaffor Ullah. Yasser Arafat, the acknowledged leader of Palestinian [[israel]], lived amidst controversy all through his life. [[any]] cause of his [[demise]] has now become a source of controversy [[because]] the departed leaders people all over Middle [[east]].",0.12415242195129395,0.1626201868057251,0,0,0,156,"Failed"
"Novell launches [[Linux]] for desktop computers Novell, one of the popular names in the [[open-source]] community, has [[launched]] Linux Desktop 9 OS for enterprise computer systems today for lower [[deployment]] and management prices.","Novell launches [[linux]] for desktop computers Novell, one of the popular names in the [[software]] community, has [[launch]] Linux Desktop 9 OS for enterprise computer systems today for lower [[service]] and management prices.",0.11332732439041138,0.12540984153747559,3,3,3,56,"Failed"
"Broncos DT [[Elliss]] Out for the Season  ENGLEWOOD, [[Colo]]. (Sports Network) - Veteran defensive  tackle Luther Elliss of the [[Denver]] [[Broncos]] will miss the  remainder of the season because of a herniated [[disk]] in his  lower back.","Broncos DT [[u]] Out for the Season  ENGLEWOOD, [[va]]. (Sports Network) - Veteran defensive  tackle Luther Elliss of the [[denver]] [[tors]] will miss the  remainder of the season because of a herniated [[discs]] in his  lower back.",0.1085820198059082,0.12061899900436401,1,1,1,92,"Failed"
"Notes: Two-strike, two-out blues Chicago [[Cubs]] manager Dusty Baker talked to LaTroy Hawkins on [[Thursday]], and said he #39;ll go to the right-hander again if the team is in a save [[situation]].","Notes: Two-strike, two-out blues Chicago [[orioles]] manager Dusty Baker talked to LaTroy Hawkins on [[twitter]], and said he #39;ll go to the right-hander again if the team is in a save [[situations]].",0.11166167259216309,0.12021589279174805,1,1,1,53,"Failed"
"Gazprom Plans LNG Terminal in US [[Gazprom]] [[came]] a step closer to the liquefied natural gas market on Friday, saying [[Petro-Canada]] would help in its goal to build plants in [[Russia]] and the United States.","Gazprom Plans LNG Terminal in US [[tream]] [[showed]] a step closer to the liquefied natural gas market on Friday, saying [[gas]] would help in its goal to build plants in [[russia]] and the United States.",0.12113058567047119,0.21118903160095215,2,2,2,44,"Failed"
"Alamosa [[Offers]] to Buy [[AirGate]] (Reuters) [[Reuters]] - Alamosa Holdings Inc.  [[said]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone [[service]] under the\Sprint  brand.","Alamosa [[s]] to Buy [[reuters]] (Reuters) [[news]] - Alamosa Holdings Inc.  [[stock]]\on Monday it made an unsolicited bid for AirGate PCS Inc.\ worth about  #36;380 million, which would create one of\the largest sellers of wireless telephone [[s]] under the\Sprint  brand.",0.1836787462234497,0.6689437031745911,3,2,3,81,"Successful"
"Malaysia #39;s Anwar [[Returns]] to Hero #39;s Welcome Malaysia #39;s [[former]] deputy prime minister Anwar [[Ibrahim]] has come home to a rock star #39;s welcome Sunday. [[He]] [[returned]] from undergoing back surgery in Germany following his release from prison last month.","Malaysia #39;s Anwar [[said]] to Hero #39;s Welcome Malaysia #39;s [[previous]] deputy prime minister Anwar [[sharif]] has come home to a rock star #39;s welcome Sunday. [[she]] [[returns]] from undergoing back surgery in Germany following his release from prison last month.",0.11351418495178223,0.18624675273895264,0,0,0,100,"Failed"
"Annan Starts Reshuffling UN Staff for Reform Push (Reuters) [[Reuters]] - [[U]].[[N]]. Secretary-General Kofi\Annan on Monday chose the [[high-profile]] [[British]] head of a key\agency as his [[new]] chief of staff, the start of a [[reshuffle]]\[[aimed]] at instituting [[U]].[[N]]. reforms and combating scandals.","Annan Starts Reshuffling UN Staff for Reform Push (Reuters) [[news]] - [[union]].[[au]]. Secretary-General Kofi\Annan on Monday chose the [[top]] [[british]] head of a key\agency as his [[next]] chief of staff, the start of a [[campaign]]\[[fr]] at instituting [[e]].[[tech]]. reforms and combating scandals.",0.15922701358795166,0.5548980832099915,0,0,0,154,"Failed"
"Pakistan collapses at the [[WACA]] [[Opener]] Justin Langer was last out after a glorious innings of 191 as Australia [[totaled]] 381 on the second morning of the first test against Pakistan in Perth on [[Friday]].","Pakistan collapses at the [[odi]] [[match]] Justin Langer was last out after a glorious innings of 191 as Australia [[set]] 381 on the second morning of the first test against Pakistan in Perth on [[target]].",0.11875104904174805,0.14396989345550537,1,1,1,94,"Failed"
"US Airways to [[Alter]] Flights US [[Airways]] [[said]] it will change its flight schedules in February to [[increase]] departures at its Charlotte and Philadelphia hubs and create a mini-hub in [[Fort]] [[Lauderdale]], Fla.","US Airways to [[change]] Flights US [[x]] [[says]] it will change its flight schedules in February to [[return]] departures at its Charlotte and Philadelphia hubs and create a mini-hub in [[may]] [[lauderdale]], Fla.",0.12035959959030151,0.1901063323020935,2,2,2,111,"Failed"
"FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ","FCC Mulls Airborne Mobile Phone Use Although there may have been technical limitations at the time the cell phone ban was established, according to IDC #39;s Shiv Bakhshi, it is unclear why the ban has remained in place, given that ",0.9181102514266968,0.9181102514266968,3,3,2,1,"Skipped"
"Report: Israeli army mistakenly kills three [[Egyptian]] [[soldiers]] [[JERUSALEM]] A preliminary Israeli army investigation has found that Israeli [[troops]] apparently killed three [[Egyptian]] [[soldiers]] by mistake, thinking they were Palestinian militants along the [[Gaza-Egypt]] [[border]].","Report: Israeli army mistakenly kills three [[egyptian]] [[army]] [[online]] A preliminary Israeli army investigation has found that Israeli [[soldier]] apparently killed three [[egyptian]] [[mercenaries]] by mistake, thinking they were Palestinian militants along the [[border]] [[somewhere]].",0.10951888561248779,0.3001003861427307,0,0,0,162,"Failed"
"Alleged U.S. Deserter Set to Surrender TOKYO - Accused U.S. Army [[deserter]] Charles Jenkins left his Tokyo hospital for an [[American]] military base to surrender to military authorities Saturday, nearly [[40]] years after he [[allegedly]] defected to North [[Korea]]...","Alleged U.S. Deserter Set to Surrender TOKYO - Accused U.S. Army [[engineer]] Charles Jenkins left his Tokyo hospital for an [[actual]] military base to surrender to military authorities Saturday, nearly [[thirty]] years after he [[reportedly]] defected to North [[koreans]]...",0.11214673519134521,0.11872208118438721,0,0,0,116,"Failed"
"[[U]].S. [[Stocks]] Headed for Flat Open  NEW [[YORK]] (Reuters) - U.[[S]]. [[stocks]] [[appeared]] set for a modest  rebound at the open on [[Thursday]], as [[oil]] prices retreated a day  after spiking to more than \$48 a [[barrel]], a rise that fueled a  sharp slide in [[stocks]] on concern that energy prices would hurt  corporate profits and consumer spending.","[[states]].S. [[stocks]] Headed for Flat Open  NEW [[york]] (Reuters) - U.[[states]]. [[stock]] [[were]] set for a modest  rebound at the open on [[monday]], as [[petroleum]] prices retreated a day  after spiking to more than \$48 a [[barrels]], a rise that fueled a  sharp slide in [[trading]] on concern that energy prices would hurt  corporate profits and consumer spending.",0.11569428443908691,0.12617957592010498,2,2,2,70,"Failed"
"Lebanon and Syria have not [[complied]] with UN resolution: Annan UNITED NATIONS - Secretary-General Kofi [[Annan]] [[reported]] that Syria has not pulled its forces out of [[Lebanon]] as [[called]] for by the UN Security [[Council]], and [[said]] he had [[requested]] a timetable from Damascus for its full implementation.","Lebanon and Syria have not [[intervened]] with UN resolution: Annan UNITED NATIONS - Secretary-General Kofi [[ora]] [[noted]] that Syria has not pulled its forces out of [[lebanon]] as [[accounted]] for by the UN Security [[council]], and [[reported]] he had [[asked]] a timetable from Damascus for its full implementation.",0.10924279689788818,0.11302316188812256,0,0,0,190,"Failed"
"Cloud rat [[arrives]] at [[London]] Zoo London zoo [[celebrates]] the birth of a Panay cloud rat, a very [[rare]] [[tree-living]] rodent from the Philippines.","Cloud rat [[discovered]] at [[london]] Zoo London zoo [[causing]] the birth of a Panay cloud rat, a very [[common]] [[endemic]] rodent from the Philippines.",0.12781131267547607,0.40583473443984985,3,3,3,90,"Failed"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.9500657916069031,0.9500657916069031,3,3,2,1,"Skipped"
"Vietnam Marks Independence with Pardons for [[Prisoners]]  HANOI (Reuters) - Vietnam has released nearly 9,000  [[prisoners]], including 10 [[inmates]] [[whose]] cases it says had drawn  international attention, as part of traditional pardons [[granted]]  ahead of independence celebrations on [[September]] 2.","Vietnam Marks Independence with Pardons for [[entering]]  HANOI (Reuters) - Vietnam has released nearly 9,000  [[inmates]], including 10 [[convicts]] [[whom]] cases it says had drawn  international attention, as part of traditional pardons [[celebrations]]  ahead of independence celebrations on [[september]] 2.",0.12602227926254272,0.1872265338897705,0,0,0,126,"Failed"
"Bonds MVP Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco [[Giants]] slugger Barry  Bonds captured a record seventh MVP [[award]] [[Monday]], providing a  sparkling finish to a season tainted by doping allegations.","Bonds MVP Award Provides Sparkle in Tainted Season  NEW YORK (Reuters) - San Francisco [[oakland]] slugger Barry  Bonds captured a record seventh MVP [[awards]] [[mvp]], providing a  sparkling finish to a season tainted by doping allegations.",0.11586874723434448,0.26995712518692017,1,1,1,95,"Failed"
"Philippine Rebels [[Free]] [[Troops]], Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two [[soldiers]] they had held as ""prisoners  of war"" for more than five months, saying they wanted to  [[rebuild]] confidence in peace talks with the government.","Philippine Rebels [[[UNK]]] [[translation]], Talks in Doubt  PRESENTACION, Philippines (Reuters) - Philippine communist  rebels freed Wednesday two [[figures]] they had held as ""prisoners  of war"" for more than five months, saying they wanted to  [[take]] confidence in peace talks with the government.",0.11321860551834106,0.12505632638931274,0,0,0,127,"Failed"
"Inaction #39;s Consequence [[LAST]] MONTH the United States and its allies signaled a change in [[Sudan]] [[policy]]. [[Rather]] than pressuring Sudan #39;s government to halt its [[genocidal]] attacks against civilians in the western province of Darfur, they ","Inaction #39;s Consequence [[was]] MONTH the United States and its allies signaled a change in [[sudan]] [[policies]]. [[ier]] than pressuring Sudan #39;s government to halt its [[relentless]] attacks against civilians in the western province of Darfur, they ",0.11479324102401733,0.14907360076904297,0,0,0,44,"Failed"
"Science ; [[As]] ice thaws, arctic [[peoples]] at loss for words Science [[News]], Iceland, What are the words [[used]] by indigenous peoples in the Arctic for  quot;[[hornet]], quot;  quot;[[robin]], quot;  quot;elk, quot;  quot;[[barn]] owl quot; or  [[quot]];salmon?","Science ; [[as]] ice thaws, arctic [[islands]] at loss for words Science [[man]], Iceland, What are the words [[heard]] by indigenous peoples in the Arctic for  quot;[[man]], quot;  quot;[[tree]], quot;  quot;elk, quot;  quot;[[man]] owl quot; or  [[age]];salmon?",0.1392236351966858,0.43222641944885254,3,3,3,249,"Failed"
"Redskins Underway [[The]] [[Redskins]] and Cowboys are underway from FedEx Field, a game that [[marks]] the [[first]] [[time]] legends Joe Gibbs and Bill Parcells have [[faced]] each other since 1990.","Redskins Underway [[both]] [[washington]] and Cowboys are underway from FedEx Field, a game that [[becomes]] the [[new]] [[way]] legends Joe Gibbs and Bill Parcells have [[tackled]] each other since 1990.",0.10889554023742676,0.14993542432785034,1,1,1,128,"Failed"
"America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ","America #39;s curse There is an all but unanswerable case for asserting that the biggest story out of the United States this week has nothing to do with the presidential election, has no connection with the flu vaccine shortage and that it does not involve a gay bishop either ",0.9659004807472229,0.9659004807472229,2,2,1,1,"Skipped"
"Veterans Committee counts for little The Hall of [[Fame]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans Committee counts for little The Hall of [[remember]] released the latest Veterans Committee ballot yesterday. As you might (or might not) remember, there #39;s a (nearly) new committee in town.",0.15207362174987793,0.6951128244400024,1,2,1,45,"Successful"
