"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[Phelps]] Seeks More [[Gold]] at [[World]] [[Championships]]  [[INDIANAPOLIS]] (Reuters) - [[Still]] [[riding]] a wave of euphoria  from the Olympics, [[Michael]] Phelps returns to the [[pool]] this week  at the world short course [[swimming]] championships seeking a  repeat of his six gold medals in Athens.","[[Pհelps]] Seeks More [[Golԁ]] at [[Word]] [[Championshipѕ]]  [[INDINAPOLIS]] (Reuters) - [[Stilⅼ]] [[riԁing]] a wave of euphoria  from the Olympics, [[Micհael]] Phelps returns to the [[po]] [[ol]] this week  at the world short course [[sw]] [[imming]] championships seeking a  repeat of his six gold medals in Athens.",0.4363987445831299,0.5540630221366882,1,3,1,140,"Successful"
"US suspends helicopter flights after Japan crash ([[AFP]]) AFP - The United [[States]] suspended flights of CH-53D [[military]] helicopters in Japan, bowing to protests over a crash in an [[Okinawa]] university campus.","US suspends helicopter flights after Japan crash ([[AP]]) AFP - The United [[Stateѕ]] suspended flights of CH-53D [[mіlitary]] helicopters in Japan, bowing to protests over a crash in an [[Okinɑwa]] university campus.",0.16531038284301758,0.6170796751976013,0,3,0,56,"Successful"
"Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stopped]] being Boston [[College's]] coach. On that day, as the World Trade Center and Pentagon [[smoldered]] and the world stood still, O'Brien was a Navy man.","Anniversary remembered on game day When the attacks came on Sept. 11, 2001, Tom O'Brien, if only for a moment, [[stoppeԁ]] being Boston [[Colⅼege's]] coach. On that day, as the World Trade Center and Pentagon [[smold]] [[ered]] and the world stood still, O'Brien was a Navy man.",0.3620723485946655,0.5966624021530151,1,2,1,64,"Successful"
"Viacom, Disney pay \$[[1]].5M FCC [[fine]] [[Disney]] and [[Viacom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.","Viacom, Disney pay \$[[l]].5M FCC [[fіne]] [[Diѕney]] and [[Viaϲom]] agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC said Thursday.",0.4282183051109314,0.6377692222595215,2,1,2,56,"Successful"
"Pfizer Sends [[Out]] Update On Drug Bextra Pfizer Inc. said [[Friday]] that it will provide health-care professionals with additional [[information]] about its Bextra [[arthritis]] drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.","Pfizer Sends [[Ou𝚝]] Update On Drug Bextra Pfizer Inc. said [[Friԁay]] that it will provide health-care professionals with additional [[informatioո]] about its Bextra [[ɑrthritis]] drug and that it will conduct further studies to confirm the drug #39;s long-term cardiovascular safety record.",0.2639370560646057,0.7234421968460083,2,1,2,87,"Successful"
"Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the [[Maldives]] was [[eased]] but [[parliament]] sessions were put off indefinitely and [[emergency]] rule [[continued]] [[following]] last week's [[riots]], officials and residents said.","Restive Maldives eases curfew after rounding up dissidents (AFP) AFP - A curfew in the capital of the [[Maldivеs]] was [[easеd]] but [[parliameոt]] sessions were put off indefinitely and [[emergencу]] rule [[conti]] [[nued]] [[followinɡ]] last week's [[riotѕ]], officials and residents said.",0.15670132637023926,0.5847154855728149,0,3,0,110,"Successful"
"US [[Airways]], Pilots Union [[Near]] Agreement US [[Airways]] is [[seeking]] \$[[800]] million in concessions from employee unions as it attempts to avoid filing [[Chapter]] 11. The Air Line [[Pilots]] Association will [[present]] its [[proposal]] on the [[evening]] of ","US [[Airwayѕ]], Pilots Union [[Neaⲅ]] Agreement US [[Airwayѕ]] is [[ѕeeking]] \$[[Ȣ00]] million in concessions from employee unions as it attempts to avoid filing [[Chaрter]] 11. The Air Line [[Pilotѕ]] Association will [[presеnt]] its [[proposaⅼ]] on the [[eѵening]] of ",0.43079304695129395,0.5756565928459167,2,2,2,137,"Failed"
"[[President]] [[Hu]] congratulates [[Sihamoni]] on [[becoming]] king of Cambodia [[Chinese]] [[President]] Hu Jintao [[sent]] a message to [[Norodom]] [[Sihamoni]] on Thursday to congratulate him on his election as the king of Cambodia.","[[Presideոt]] [[Hս]] congratulates [[Siamoni]] on [[becoｍing]] king of Cambodia [[Cinese]] [[Presideոt]] Hu Jintao [[set]] a message to [[Noroom]] [[Sihamoոi]] on Thursday to congratulate him on his election as the king of Cambodia.",0.1645163893699646,0.6818503737449646,0,3,0,124,"Successful"
"Alleged U.S. Deserter Set to Surrender [[TOKYO]] - [[Accused]] U.S. Army [[deserter]] Charles [[Jenkins]] left his Tokyo hospital for an American military [[base]] to [[surrender]] to military authorities Saturday, nearly 40 [[years]] after he allegedly [[defected]] to [[North]] Korea...","Alleged U.S. Deserter Set to Surrender [[TKOYO]] - [[Accuseԁ]] U.S. Army [[desertеr]] Charles [[Jеnkins]] left his Tokyo hospital for an American military [[basе]] to [[surrеnder]] to military authorities Saturday, nearly 40 [[yearѕ]] after he allegedly [[dеfected]] to [[No]] [[rth]] Korea...",0.15196484327316284,0.6788022518157959,0,3,0,128,"Successful"
"[[Hurricane]] Frances Nears NE Caribbean (AP) AP - Hurricane Frances strengthened as it churned near [[islands]] of the northeastern Caribbean with ferocious [[winds]] expected to graze [[Puerto]] [[Rico]] on [[Tuesday]] before the storm plows on toward the Bahamas and the southeastern United States.","[[Hurricɑne]] Frances Nears NE Caribbean (AP) AP - Hurricane Frances strengthened as it churned near [[islandѕ]] of the northeastern Caribbean with ferocious [[widns]] expected to graze [[Puеrto]] [[Riϲo]] on [[Tuedsay]] before the storm plows on toward the Bahamas and the southeastern United States.",0.18351107835769653,0.6167515516281128,0,3,0,82,"Successful"
"SKorea's Samsung to invest 24 billion dollars in new chip lines ([[AFP]]) AFP - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.","SKorea's Samsung to invest 24 billion dollars in new chip lines ([[A]] [[FP]]) AFP - South Korea's Samsung Electronics Co., the world's largest memory chipmaker, said it would invest some 24 billion dollars in building new chip production lines over the next six years.",0.4163975119590759,0.823444128036499,0,3,0,37,"Successful"
"Hostages plight clouds meeting of Blairs [[party]] BRIGHTON, England The annual conference of Prime Minister [[Tony]] [[Blair]] #39;s Labour Party opened here Monday under the [[pall]] of the [[war]] in Iraq, as the [[fate]] of the [[British]] [[hostage]] [[Ken]] Bigley [[remained]] uncertain amid [[fresh]] [[appeals]] for his release from family ","Hostages plight clouds meeting of Blairs [[par𝚝y]] BRIGHTON, England The annual conference of Prime Minister [[Tonу]] [[Blaiⲅ]] #39;s Labour Party opened here Monday under the [[рall]] of the [[waⲅ]] in Iraq, as the [[fa𝚝e]] of the [[Brіtish]] [[hos𝚝age]] [[Kеn]] Bigley [[rеmained]] uncertain amid [[fresհ]] [[appealѕ]] for his release from family ",0.1595064401626587,0.6049926280975342,0,3,0,210,"Successful"
"Bonds MVP Award Provides Sparkle in Tainted [[Season]]  NEW YORK (Reuters) - San [[Francisco]] [[Giants]] [[slugger]] Barry  Bonds [[captured]] a record [[seventh]] [[MVP]] award Monday, providing a  sparkling [[finish]] to a [[season]] [[tainted]] by [[doping]] allegations.","Bonds MVP Award Provides Sparkle in Tainted [[Seaѕon]]  NEW YORK (Reuters) - San [[Fra]] [[ncisco]] [[Gian]] [[ts]] [[slugg]] [[er]] Barry  Bonds [[caрtured]] a record [[seven𝚝h]] [[MP]] award Monday, providing a  sparkling [[finiѕh]] to a [[seaѕon]] [[taintd]] by [[ԁoping]] allegations.",0.45554327964782715,0.5756176710128784,1,2,1,176,"Successful"
"[[Lowe's]] [[Sees]] [[Profit]] [[Rising]] in [[2005]], 2006  [[ATLANTA]] ([[Reuters]]) - Home [[improvement]] retailer Lowe's Cos.  &lt;A [[HREF]]=""http://www.investor.reuters.com/FullQuote.aspx?ticker=[[LOW]].N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.","[[Lowe`s]] [[Seeѕ]] [[Profіt]] [[Risi]] [[ng]] in [[2O05]], 2006  [[ALANTA]] ([[Rеuters]]) - Home [[improvemeոt]] retailer Lowe's Cos.  &lt;A [[HERF]]=""http://www.investor.reuters.com/FullQuote.aspx?ticker=[[L]] [[OW]].N target=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects diluted earnings per share  to rise in both 2005 and 2006 as it benefits from increased  remodeling activity and home ownership.",0.29866456985473633,0.6399414539337158,2,1,2,125,"Successful"
"UPDATE [[1-Singh]] [[takes]] lead at Chrysler World [[number]] one [[Vijay]] Singh shot a four-under-par 67 on Saturday and took the lead of the [[Chrysler]] [[Championship]] after three [[rounds]].","UPDATE [[1-Sіngh]] [[takeѕ]] lead at Chrysler World [[numbeⲅ]] one [[Viϳay]] Singh shot a four-under-par 67 on Saturday and took the lead of the [[Chrysleⲅ]] [[Champіonship]] after three [[roսnds]].",0.4320216774940491,0.5965657234191895,1,3,1,98,"Successful"
"Keep quiet on U.S. election, Martin tells loose-lipped cabinet ([[Canadian]] Press) Canadian Press - OTTAWA (CP) - Prime [[Minister]] Paul Martin served [[notice]] to his [[Liberal]] [[cabinet]] Thursday to [[clam]] up with their [[personal]] opinions on the U.S. presidential [[election]].","Keep quiet on U.S. election, Martin tells loose-lipped cabinet ([[Caոadian]] Press) Canadian Press - OTTAWA (CP) - Prime [[Miinster]] Paul Martin served [[notcie]] to his [[Liberɑl]] [[cabiոet]] Thursday to [[c]] [[lam]] up with their [[persоnal]] opinions on the U.S. presidential [[electin]].",0.15521061420440674,0.9402751922607422,0,1,0,123,"Successful"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.9848606586456299,0.9848606586456299,1,1,0,1,"Skipped"
"[[Science]] ; As [[ice]] thaws, arctic peoples at loss for words Science [[News]], [[Iceland]], What are the words used by [[indigenous]] peoples in the Arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  [[quot]];[[barn]] owl quot; or  quot;salmon?","[[Scienϲe]] ; As [[i]] [[ce]] thaws, arctic peoples at loss for words Science [[Nwes]], [[Icealnd]], What are the words used by [[indigenouѕ]] peoples in the Arctic for  quot;hornet, quot;  quot;robin, quot;  quot;elk, quot;  [[quo𝚝]];[[ban]] owl quot; or  quot;salmon?",0.43364137411117554,0.5000996589660645,3,3,3,173,"Failed"
"Bombardier [[shares]] [[slump]] as [[CEO]] leaves Bombardier, the [[troubled]] Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer.","Bombardier [[shareѕ]] [[slսmp]] as [[CO]] leaves Bombardier, the [[troսbled]] Canadian maker of aircraft and trains, saw its shares fall by around 20 per cent in Toronto, after it announced that Paul Tellier was stepping down early as president and chief executive officer.",0.44656020402908325,0.6132535934448242,2,1,2,64,"Successful"
"Who cares about Kerry? It's Bush we can't stand, say Vietnamese ([[AFP]]) [[AFP]] - The question of whether [[presidential]] candidate John Kerry was a [[coward]] or a leader during the [[Vietnam]] [[War]] might be raging in the [[United]] States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.","Who cares about Kerry? It's Bush we can't stand, say Vietnamese ([[AP]]) [[A]] [[FP]] - The question of whether [[presideոtial]] candidate John Kerry was a [[cowarԁ]] or a leader during the [[Vietnaｍ]] [[Wɑr]] might be raging in the [[Unitеd]] States, but on the streets of Hanoi people hope for just one result from the American election -- the exit of George W. Bush.",0.16813814640045166,0.6116820573806763,0,2,0,88,"Successful"
"Poll cost us victory - [[Cech]] Referee Graham Poll came under [[renewed]] [[fire]] [[today]] as goalkeeper Petr Cech blamed him for costing Chelsea victory at [[Highbury]] by allegedly reneging on a promise to blow his whistle before Thierry Henrys free-kick.","Poll cost us victory - [[Cecհ]] Referee Graham Poll came under [[renewеd]] [[fіre]] [[todaу]] as goalkeeper Petr Cech blamed him for costing Chelsea victory at [[Highburу]] by allegedly reneging on a promise to blow his whistle before Thierry Henrys free-kick.",0.41837096214294434,0.6881300210952759,1,3,1,70,"Successful"
"Protests in Canada over Ukraine crisis ([[AFP]]) [[AFP]] - Hundreds of Canadians, many of [[Ukrainian]] descent, braved freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[election]].","Protests in Canada over Ukraine crisis ([[AP]]) [[A]] [[FP]] - Hundreds of Canadians, many of [[Ukrainiaո]] descent, braved freezing temperatures to protest what they consider to be the fixed outcome of the Ukrainian presidential [[electioո]].",0.1617528200149536,0.6024277210235596,0,3,0,48,"Successful"
"Oil Edges Down, Microsoft Boosts Techs  NEW YORK ([[Reuters]]) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.","Oil Edges Down, Microsoft Boosts Techs  NEW YORK ([[Reuteⲅs]]) - Oil prices touched 2-month lows near  \$45 a barrel on Monday before taking back most of their losses,  but the downward trend knocked energy company stocks lower and  U.S. stock indexes ended little changed. A rise in Microsoft  shares helped boost the technology sector.",0.34776759147644043,0.6012973785400391,2,0,2,53,"Successful"
"UN #39;s [[Kofe]] [[Annan]] [[Calls]] [[Iraq]] War Illegal United Nations Secretary [[General]] Kofi [[Annan]] said this week that the US [[war]] in Iraq is illegal and questioned whether the [[country]] could [[hold]] [[credible]] ","UN #39;s [[Kfoe]] [[Annaո]] [[Clls]] [[Irɑq]] War Illegal United Nations Secretary [[Generaⅼ]] Kofi [[Ann]] [[an]] said this week that the US [[wr]] in Iraq is illegal and questioned whether the [[counry]] could [[hоld]] [[crdible]] ",0.16094619035720825,0.9336205720901489,0,3,0,132,"Successful"
"For [[starters]], [[Giants]] #39; Manning on mark Manning had a decent [[debut]] as a starter, but [[Delhomme]] overshadowed the No. 1 [[pick]] in the [[NFL]] Draft by throwing for a [[touchdown]] and running for another in the Carolina Panthers #39; [[27-20]] exhibition victory last [[night]] over ...","For [[starterѕ]], [[Giantѕ]] #39; Manning on mark Manning had a decent [[debu𝚝]] as a starter, but [[Delhomｍe]] overshadowed the No. 1 [[pic𝒌]] in the [[NL]] Draft by throwing for a [[touchdoԝn]] and running for another in the Carolina Panthers #39; [[27˗20]] exhibition victory last [[nigh𝚝]] over ...",0.3461332321166992,0.48746705055236816,1,1,1,259,"Failed"
"[[Sony]] [[Announces]] the Clie VZ90 [[Handheld]] [[For]] [[Japan]] Sony Japan has [[released]] a [[new]] Clie for the [[Japanese]] market only. The Clie PEG-VZ90 is a Palm OS multimedia Clie handheld, that features a large OLED screen, [[slider]] hidden buttons, plentiful memory and WiFi.","[[Soy]] [[Annouոces]] the Clie VZ90 [[Handhled]] [[Fr]] [[Jaрan]] Sony Japan has [[reelased]] a [[nw]] Clie for the [[Japaneѕe]] market only. The Clie PEG-VZ90 is a Palm OS multimedia Clie handheld, that features a large OLED screen, [[slid]] [[er]] hidden buttons, plentiful memory and WiFi.",0.427337110042572,0.5779992341995239,3,1,3,165,"Successful"
"[[Cherry]] OS: [[New]] Emulator Runs Mac OS On [[Windows]] [[Hardware]] A company called MXS announced a new [[software]] emulator called [[Cherry]] OS that makes it possible to install [[Mac]] OS X onto [[x86]] hardware (running Windows).","[[Cherⲅy]] OS: [[N]] [[ew]] Emulator Runs Mac OS On [[Wi]] [[ndows]] [[Hardawre]] A company called MXS announced a new [[sоftware]] emulator called [[C]] [[herry]] OS that makes it possible to install [[Mc]] OS X onto [[×86]] hardware (running Windows).",0.44781678915023804,0.6333209276199341,3,3,3,184,"Failed"
"[[Fannie]] Mae Pays the Price of [[Cutting]] Corners to Look [[Safe]] [[Two]] regulatory agencies have [[concluded]] that Fannie Mae [[cut]] [[corners]] when it [[came]] to its [[accounting]], and that has severely damaged its image.","[[Fnanie]] Mae Pays the Price of [[Cut𝚝ing]] Corners to Look [[Sa𝚏e]] [[Twо]] regulatory agencies have [[concludeԁ]] that Fannie Mae [[cu𝚝]] [[cоrners]] when it [[caｍe]] to its [[accoun𝚝ing]], and that has severely damaged its image.",0.41511040925979614,0.6032590866088867,2,2,2,139,"Failed"
"HD DVD will boost quality, help stores Four Hollywood studios this [[week]] embraced a new high-definition [[DVD]] format from [[electronics]] giant Toshiba - [[raising]] many [[questions]] for [[video]] lovers who have driven sales of [[pre-recorded]] DVDs to new heights.","HD DVD will boost quality, help stores Four Hollywood studios this [[wеek]] embraced a new high-definition [[DD]] format from [[electroոics]] giant Toshiba - [[rising]] many [[qսestions]] for [[viԁeo]] lovers who have driven sales of [[pre-reocrded]] DVDs to new heights.",0.46334904432296753,0.6734110116958618,3,1,3,122,"Successful"
"Trojan horse [[drives]] spam into cell phones Infected computers send out a [[slew]] of [[unwanted]] text [[messages]], a [[security]] firm says.","Trojan horse [[driveѕ]] spam into cell phones Infected computers send out a [[s]] [[lew]] of [[unwanteԁ]] text [[mess]] [[ages]], a [[securtiy]] firm says.",0.4441094994544983,0.4840502142906189,3,3,3,93,"Failed"
"[[New]] RIAA File-swapping Suits Target Students [[Fletcher]] writes  [[quot]];The Recording Industry Association of America filed [[another]] round of lawsuits against alleged file-swappers, [[including]] students on 13 university campuses.","[[Nw]] RIAA File-swapping Suits Target Students [[Fletch]] [[er]] writes  [[quоt]];The Recording Industry Association of America filed [[aոother]] round of lawsuits against alleged file-swappers, [[includinɡ]] students on 13 university campuses.",0.4090093970298767,0.6180715560913086,3,1,3,69,"Successful"
"Veterans [[Committee]] [[counts]] for little The Hall of [[Fame]] released the latest Veterans Committee [[ballot]] yesterday. As you [[might]] (or might not) remember, there #39;s a (nearly) new committee in town.","Veterans [[Cоmmittee]] [[co]] [[unts]] for little The Hall of [[Famе]] released the latest Veterans Committee [[ballo𝚝]] yesterday. As you [[mi]] [[ght]] (or might not) remember, there #39;s a (nearly) new committee in town.",0.4183955788612366,0.6790015697479248,1,3,1,86,"Successful"
"Students [[Pay]] More for Beer [[Than]] Books British [[students]] spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.","Students [[P]] [[ay]] More for Beer [[Thaո]] Books British [[studeոts]] spend about \$1.8 billion on drink every year, nearly three times as much as they cough up for books, a survey released on Monday showed.",0.4855663776397705,0.7554870843887329,2,1,2,48,"Successful"
"Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart [[Holdings]] Corp. &lt;A HREF=""http://www.[[investor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell 18 Stores to Home Depot  NEW YORK (Reuters) - Retailer Kmart [[Holdіngs]] Corp. &lt;A HREF=""http://www.[[iոvestor]].reuters.com/FullQuote.aspx?ticker=KMRT.O target=/[[socks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.30475229024887085,0.8466119766235352,2,1,2,102,"Successful"
"[[Cost]] Cuts Boost Southwest [[Air]] Profit [[Southwest]] Airlines (LUV) on Thursday [[said]] third-quarter earnings rose 12 percent due to higher revenue and better [[cost]] performance even [[though]] [[record-high]] fuel [[prices]] stung the [[low-cost]] carrier.","[[C]] [[ost]] Cuts Boost Southwest [[Ar]] Profit [[Sоuthwest]] Airlines (LUV) on Thursday [[sid]] third-quarter earnings rose 12 percent due to higher revenue and better [[cst]] performance even [[thougհ]] [[record-hgh]] fuel [[prіces]] stung the [[lоw-cost]] carrier.",0.43497776985168457,0.5522858500480652,2,2,2,202,"Failed"
"Apple and U2 [[co-host]] autumn music special The links between Apple and [[U2]] grow [[stronger]], with Apple #[[39]];s announcement that it will hold a [[special]] [[music]] event next week on [[October]] 26.","Apple and U2 [[co-հost]] autumn music special The links between Apple and [[Uᒿ]] grow [[strongeⲅ]], with Apple #[[3৭]];s announcement that it will hold a [[speciɑl]] [[musіc]] event next week on [[OctoЬer]] 26.",0.4106152057647705,0.5969207286834717,3,1,3,103,"Successful"
"Hurricanes soak Knight [[Ridder]] #[[39]];s [[3Q]] [[Knight]] Ridder Inc., publisher of the Miami Herald and the Philadelphia Inquirer, [[said]] [[third-quarter]] [[earnings]] will miss Wall Street [[estimates]] due to the [[impact]] of [[three]] recent [[hurricanes]] on its Florida [[newspapers]].","Hurricanes soak Knight [[Rider]] #[[3৭]];s [[ƷQ]] [[Knigh𝚝]] Ridder Inc., publisher of the Miami Herald and the Philadelphia Inquirer, [[saiԁ]] [[thirԁ-quarter]] [[earnins]] will miss Wall Street [[estimateѕ]] due to the [[impac𝚝]] of [[there]] recent [[հurricanes]] on its Florida [[newspaperѕ]].",0.4088705778121948,0.5968917012214661,2,2,2,138,"Failed"
"[[Two]] Michigan St football [[players]] arrested EAST LANSING, Michigan (Ticker) - [[Two]] Michigan State football [[players]] were arrested [[Tuesday]] [[morning]] for planting [[three]] [[homemade]]  quot;[[MacGyver]] bombs [[quot]]; outside a campus [[apartment]].","[[Tԝo]] Michigan St football [[рlayers]] arrested EAST LANSING, Michigan (Ticker) - [[To]] Michigan State football [[рlayers]] were arrested [[Tuesԁay]] [[moⲅning]] for planting [[thⲅee]] [[homemaԁe]]  quot;[[MacGyveⲅ]] bombs [[quo𝚝]]; outside a campus [[apartemnt]].",0.4922633171081543,0.610610842704773,1,3,1,183,"Successful"
"EC presses for safer internet The EU Telecommunications [[Council]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view [[online]].","EC presses for safer internet The EU Telecommunications [[Cоuncil]] today today launched Safer Internet Plus, a scheme to help parents and teachers control what children view [[onine]].",0.47096478939056396,0.8562756180763245,3,2,3,41,"Successful"
