"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"Sun's [[Looking]] [[Glass]] [[Provides]] 3D [[View]] [[Developers]] [[get]] early [[code]] for [[new]] [[operating]] [[system]] 'skin' [[still]] being crafted.","Sun's [[looking]] [[trash]] [[cater]] 3D [[vista]] [[developer]] [[let]] early [[codification]] for [[raw]] [[operational]] [[arrangement]] 'skin' [[withal]] being crafted.",0.15336215496063232,0.5807168483734131,3,3,3,403,"Failed"
"Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still [[riding]] a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world [[short]] course [[swimming]] [[championships]] seeking a  repeat of his six gold medals in Athens.","Phelps Seeks More Gold at World Championships  INDIANAPOLIS (Reuters) - Still [[disembarrass]] a wave of euphoria  from the Olympics, Michael Phelps returns to the pool this week  at the world [[brusque]] course [[float]] [[backing]] seeking a  repeat of his six gold medals in Athens.",0.1650983691215515,0.6449415683746338,1,0,1,338,"Successful"
"[[US]] [[suspends]] helicopter flights after [[Japan]] crash (AFP) AFP - The [[United]] [[States]] [[suspended]] [[flights]] of CH-53D military helicopters in [[Japan]], bowing to [[protests]] over a [[crash]] in an Okinawa university campus.","[[uranium]] [[freeze]] helicopter flights after [[Nippon]] crash (AFP) AFP - The [[united]] [[land]] [[suspend]] [[flight]] of CH-53D military helicopters in [[Nippon]], bowing to [[objection]] over a [[wreck]] in an Okinawa university campus.",0.15993022918701172,0.35213321447372437,0,0,0,218,"Failed"
"Viacom, Disney pay \$1.5M FCC [[fine]] Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC [[said]] Thursday.","Viacom, Disney pay \$1.5M FCC [[hunky-dory]] Disney and Viacom agreed to a fine of \$1.5 million from the Federal Communications Commission over claims their children #39;s cable television networks violated advertising restrictions, the FCC [[enunciate]] Thursday.",0.21478474140167236,0.6507038474082947,2,3,2,253,"Successful"
"Pfizer Sends [[Out]] [[Update]] On Drug Bextra Pfizer [[Inc]]. [[said]] Friday that it will [[provide]] health-care [[professionals]] with [[additional]] [[information]] about its Bextra arthritis drug and that it will [[conduct]] further [[studies]] to [[confirm]] the [[drug]] #39;s long-term cardiovascular [[safety]] [[record]].","Pfizer Sends [[prohibited]] [[update]] On Drug Bextra Pfizer [[INC]]. [[enunciate]] Friday that it will [[cater]] health-care [[professional]] with [[extra]] [[entropy]] about its Bextra arthritis drug and that it will [[channel]] further [[consider]] to [[support]] the [[dose]] #39;s long-term cardiovascular [[safe]] [[enter]].",0.11171108484268188,0.5970641374588013,2,2,2,311,"Failed"
"[[Restive]] Maldives [[eases]] curfew after [[rounding]] up [[dissidents]] (AFP) AFP - [[A]] curfew in the [[capital]] of the Maldives was [[eased]] but parliament [[sessions]] were [[put]] off indefinitely and emergency [[rule]] continued [[following]] [[last]] week's [[riots]], [[officials]] and [[residents]] [[said]].","[[jumpy]] Maldives [[simplicity]] curfew after [[polish]] up [[contestant]] (AFP) AFP - [[a]] curfew in the [[Capital]] of the Maldives was [[facilitate]] but parliament [[session]] were [[invest]] off indefinitely and emergency [[normal]] continued [[adopt]] [[finale]] week's [[wow]], [[official]] and [[resident]] [[order]].",0.14761734008789062,0.5643726587295532,0,0,0,398,"Failed"
"[[US]] Airways, [[Pilots]] [[Union]] [[Near]] [[Agreement]] [[US]] Airways is [[seeking]] \$800 million in [[concessions]] from employee [[unions]] as it attempts to avoid filing [[Chapter]] [[11]]. The [[Air]] [[Line]] [[Pilots]] Association will [[present]] its [[proposal]] on the [[evening]] of ","[[USA]] Airways, [[fender]] [[coupling]] [[dear]] [[understanding]] [[uranium]] Airways is [[essay]] \$800 million in [[yielding]] from employee [[Union]] as it attempts to avoid filing [[chapter]] [[XI]]. The [[publicize]] [[descent]] [[navigate]] Association will [[gift]] its [[proposition]] on the [[eventide]] of ",0.3161432147026062,0.5926154851913452,2,2,2,484,"Failed"
"Anniversary remembered on [[game]] day When the attacks came on [[Sept]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.","Anniversary remembered on [[crippled]] day When the attacks came on [[kinsfolk]]. 11, 2001, Tom O'Brien, if only for a moment, stopped being Boston College's coach. On that day, as the World Trade Center and Pentagon smoldered and the world stood still, O'Brien was a Navy man.",0.3165590167045593,0.717700183391571,1,0,1,317,"Successful"
"[[Notes]]: Two-strike, two-out blues [[Chicago]] [[Cubs]] [[manager]] [[Dusty]] [[Baker]] [[talked]] to LaTroy Hawkins on Thursday, and [[said]] he #39;ll [[go]] to the [[right-hander]] again if the team is in a [[save]] [[situation]].","[[line]]: Two-strike, two-out blues [[Michigan]] [[cub]] [[handler]] [[cold]] [[baker]] [[spill]] to LaTroy Hawkins on Thursday, and [[order]] he #39;ll [[X]] to the [[righthander]] again if the team is in a [[spare]] [[spot]].",0.3235257863998413,0.4711798429489136,1,1,1,309,"Failed"
"[[3]] UN [[staff]] kidnapped in [[Afghan]] capital Unknown armed [[men]] in military [[uniform]] kidnapped [[three]] staff of the United Nations in the Afghan capital city at [[broad]] daylight Thursday, Afghan officials confirmed.","[[trey]] UN [[stave]] kidnapped in [[Paxto]] capital Unknown armed [[homo]] in military [[undifferentiated]] kidnapped [[III]] staff of the United Nations in the Afghan capital city at [[panoptic]] daylight Thursday, Afghan officials confirmed.",0.1616153120994568,0.670220136642456,0,1,0,279,"Successful"
"Massachusetts 61, [[No]]. [[7]] Connecticut 59 Massachusetts [[made]] [[sure]] its first [[home]] [[game]] against a [[defending]] [[national]] [[champion]] was [[one]] to [[remember]]. The Minutemen [[stunned]] seventh-ranked Connecticut 61-59 on Rashaun Freeman #39;s [[layup]] with 4.[[3]] seconds to [[play]] Thursday [[night]].","Massachusetts 61, [[no]]. [[heptad]] Connecticut 59 Massachusetts [[score]] [[trusted]] its first [[interior]] [[lame]] against a [[champion]] [[subject]] [[genius]] was [[ace]] to [[think]]. The Minutemen [[astounded]] seventh-ranked Connecticut 61-59 on Rashaun Freeman #39;s [[lay-up]] with 4.[[triad]] seconds to [[maneuver]] Thursday [[dark]].",0.13572847843170166,0.49981778860092163,1,1,1,614,"Failed"
"Week's delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight.","Week's delay for Delta launcher Boeing's new heavy-lift Delta 4 rocket must wait a further week before making its maiden flight.",0.9666820764541626,0.9666820764541626,3,3,0,1,"Skipped"
"Hostages [[plight]] [[clouds]] [[meeting]] of [[Blairs]] [[party]] BRIGHTON, England The annual [[conference]] of [[Prime]] Minister Tony Blair #39;s [[Labour]] [[Party]] [[opened]] here Monday under the [[pall]] of the war in Iraq, as the fate of the British hostage [[Ken]] Bigley remained [[uncertain]] amid [[fresh]] [[appeals]] for his [[release]] from [[family]] ","Hostages [[pledge]] [[fog]] [[play]] of [[Blair]] [[company]] BRIGHTON, England The annual [[league]] of [[blossom]] Minister Tony Blair #39;s [[Labor]] [[party]] [[open]] here Monday under the [[daunt]] of the war in Iraq, as the fate of the British hostage [[sight]] Bigley remained [[unsure]] amid [[refreshing]] [[collection]] for his [[departure]] from [[household]] ",0.12457853555679321,0.6977124214172363,0,1,0,480,"Successful"
"Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.","Ljubicic Downs Hanescu at Open De Moselle Top-seeded Ivan Ljubicic of Croatia beat Victor Hanescu of Romania 6-4, 6-4 Tuesday in the first round of the Open de Moselle.",0.864344596862793,0.864344596862793,1,1,0,1,"Skipped"
"Bonds MVP [[Award]] Provides [[Sparkle]] in [[Tainted]] [[Season]]  NEW [[YORK]] (Reuters) - San Francisco [[Giants]] slugger Barry  [[Bonds]] [[captured]] a [[record]] [[seventh]] MVP [[award]] Monday, [[providing]] a  [[sparkling]] [[finish]] to a season [[tainted]] by doping allegations.","Bonds MVP [[prize]] Provides [[light]] in [[corrupt]] [[flavour]]  NEW [[York]] (Reuters) - San Francisco [[giant]] slugger Barry  [[adherence]] [[fascinate]] a [[immortalize]] [[7th]] MVP [[awarding]] Monday, [[provide]] a  [[scintillate]] [[coating]] to a season [[cloud]] by doping allegations.",0.16644078493118286,0.5286823511123657,1,1,1,426,"Failed"
"Cingular Sales [[Rise]] in [[Quarter]], but Profit [[Falls]] 18 [[Percent]] [[By]] Bloomberg [[News]]. Cingular [[Wireless]], which is buying [[AT]] [[amp]];[[T]] [[Wireless]], [[said]] yesterday that third-quarter [[sales]] [[rose]] [[4]].9 percent, to \$[[4]].","Cingular Sales [[advance]] in [[canton]], but Profit [[Fall]] 18 [[percent]] [[aside]] Bloomberg [[word]]. Cingular [[radio]], which is buying [[At]] [[AMP]];[[tetraiodothyronine]] [[radio]], [[suppose]] yesterday that third-quarter [[sale]] [[lift]] [[IV]].9 percent, to \$[[IV]].",0.18053209781646729,0.5044459700584412,2,2,2,434,"Failed"
"Boeing Competitors Protest Lockheed Martin Corp. and BAE Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.","Boeing Competitors Protest Lockheed Martin Corp. and BAE Systems North America Inc. filed protests with the Air Force Tuesday over a \$4 billion contract to upgrade electronics on C-130 military transport planes awarded to Boeing Co. in 2001.",0.6480957269668579,0.6480957269668579,3,3,2,1,"Skipped"
"[[Swimming]]: Phelps [[Wins]] Gold, [[Pulls]] Out of Relay  ATHENS (Reuters) - Michael Phelps, who has won [[five]] gold  medals in the Olympic pool, [[said]] Friday he was pulling out of  Saturday's 4x100 [[meter]] medley relay final to [[give]] team mate Ian  Crocker the [[chance]] to swim.","[[drown]]: Phelps [[win]] Gold, [[pulling]] Out of Relay  ATHENS (Reuters) - Michael Phelps, who has won [[Phoebe]] gold  medals in the Olympic pool, [[enunciate]] Friday he was pulling out of  Saturday's 4x100 [[metre]] medley relay final to [[founder]] team mate Ian  Crocker the [[risk]] to swim.",0.3283851742744446,0.6644682288169861,1,0,1,379,"Successful"
"Same-sex divorce rules [[still]] hazy Now that an Ontario couple has been [[given]] Canada #39;s first same-sex [[divorce]], experts are divided over just how [[easy]] it will be for [[gays]] and lesbians in other provinces to end their marriages.","Same-sex divorce rules [[relieve]] hazy Now that an Ontario couple has been [[precondition]] Canada #39;s first same-sex [[dissociate]], experts are divided over just how [[slowly]] it will be for [[homo]] and lesbians in other provinces to end their marriages.",0.32417452335357666,0.7029694318771362,0,3,0,336,"Successful"
"Protests in Canada over Ukraine crisis (AFP) AFP - Hundreds of [[Canadians]], many of Ukrainian descent, [[braved]] freezing [[temperatures]] to [[protest]] what they [[consider]] to be the [[fixed]] outcome of the Ukrainian presidential election.","Protests in Canada over Ukraine crisis (AFP) AFP - Hundreds of [[Canadian]], many of Ukrainian descent, [[weather]] freezing [[temperature]] to [[dissent]] what they [[think]] to be the [[get]] outcome of the Ukrainian presidential election.",0.14538830518722534,0.28168660402297974,0,0,0,212,"Failed"
"SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.","SBC links e-mail, voice messages, fax SBC on Monday announced a new service that integrates voice messages, faxes and e-mails into a single mailbox that can be accessed from anywhere by phone or the Internet.",0.8583652973175049,0.8583652973175049,3,3,2,1,"Skipped"
"UN #39;s Kofe Annan [[Calls]] [[Iraq]] War Illegal [[United]] Nations [[Secretary]] [[General]] Kofi Annan said this week that the [[US]] war in Iraq is illegal and [[questioned]] whether the [[country]] could [[hold]] credible ","UN #39;s Kofe Annan [[scream]] [[Irak]] War Illegal [[unite]] Nations [[secretary]] [[universal]] Kofi Annan said this week that the [[U]] war in Iraq is illegal and [[interview]] whether the [[nation]] could [[sustain]] credible ",0.32861363887786865,0.5633344650268555,0,0,0,345,"Failed"
"Eurostocks Nudge [[Up]] on Ericsson  PARIS (Reuters) - European shares [[nosed]] up on [[Wednesday]] as  Ericsson [[gained]] on news it had won [[part]] of \$4-billion Cingular  [[deal]] and with Glaxo [[buoyed]] after Pfizer [[affirmed]] its outlook.","Eurostocks Nudge [[upward]] on Ericsson  PARIS (Reuters) - European shares [[nose]] up on [[Wed]] as  Ericsson [[win]] on news it had won [[start]] of \$4-billion Cingular  [[trade]] and with Glaxo [[buoy]] after Pfizer [[support]] its outlook.",0.1415882706642151,0.4427418112754822,2,2,2,307,"Failed"
"Sun settles Kodak patent suit Sun Microsystems says it will pay Kodak \$92 million to settle a high-profile patent suit involving Sun #39;s Java programming technology.","Sun settles Kodak patent suit Sun Microsystems says it will pay Kodak \$92 million to settle a high-profile patent suit involving Sun #39;s Java programming technology.",0.9771305322647095,0.9771305322647095,3,3,2,1,"Skipped"
"For starters, [[Giants]] #39; Manning on [[mark]] Manning had a decent [[debut]] as a [[starter]], but Delhomme overshadowed the No. [[1]] [[pick]] in the NFL [[Draft]] by [[throwing]] for a touchdown and running for another in the Carolina Panthers #39; 27-20 [[exhibition]] [[victory]] [[last]] [[night]] over ...","For starters, [[titan]] #39; Manning on [[Deutschmark]] Manning had a decent [[entry]] as a [[fledgling]], but Delhomme overshadowed the No. [[ace]] [[peck]] in the NFL [[muster]] by [[fox]] for a touchdown and running for another in the Carolina Panthers #39; 27-20 [[exposition]] [[triumph]] [[go]] [[nighttime]] over ...",0.20434224605560303,0.5276281833648682,1,1,1,510,"Failed"
"HD DVD will boost [[quality]], [[help]] [[stores]] [[Four]] Hollywood studios this week embraced a [[new]] high-definition DVD format from electronics [[giant]] Toshiba - [[raising]] many [[questions]] for [[video]] [[lovers]] who have [[driven]] sales of pre-recorded DVDs to [[new]] [[heights]].","HD DVD will boost [[prime]], [[avail]] [[memory]] [[4]] Hollywood studios this week embraced a [[novel]] high-definition DVD format from electronics [[hulk]] Toshiba - [[kindle]] many [[motion]] for [[picture]] [[fan]] who have [[drive]] sales of pre-recorded DVDs to [[unexampled]] [[high]].",0.27536439895629883,0.5739907026290894,3,3,3,426,"Failed"
"[[Kansas]] [[State]] 76, Arkansas-Pine Bluff [[42]] Clent Stewart [[scored]] a career-high 15 [[points]] and [[Kansas]] [[State]] [[used]] [[stifling]] [[defense]] for a 76-42 victory over Arkansas-Pine Bluff on Monday.","[[Kansa]] [[commonwealth]] 76, Arkansas-Pine Bluff [[forty-two]] Clent Stewart [[grade]] a career-high 15 [[bespeak]] and [[KS]] [[commonwealth]] [[apply]] [[stifle]] [[DoD]] for a 76-42 victory over Arkansas-Pine Bluff on Monday.",0.16557848453521729,0.6392534971237183,1,2,1,262,"Successful"
"[[Inaction]] #39;s [[Consequence]] [[LAST]] MONTH the [[United]] [[States]] and its allies [[signaled]] a [[change]] in Sudan [[policy]]. [[Rather]] than pressuring Sudan #39;s [[government]] to [[halt]] its genocidal [[attacks]] against civilians in the [[western]] province of Darfur, they ","[[inactiveness]] #39;s [[effect]] [[last-place]] MONTH the [[unify]] [[say]] and its allies [[point]] a [[vary]] in Sudan [[insurance]]. [[kinda]] than pressuring Sudan #39;s [[governing]] to [[lame]] its genocidal [[onset]] against civilians in the [[Western]] province of Darfur, they ",0.3152533173561096,0.8078166842460632,0,1,0,303,"Successful"
"[[Mobile]] phone  #39;deafness #39; risk p2pnet.[[net]] News:- Defects in [[Siemens]] 65 series mobile [[phones]] could cause deafness, says the company.  quot;[[In]] extreme [[cases]], this volume could [[lead]] to [[hearing]] [[damage]].","[[fluid]] phone  #39;deafness #39; risk p2pnet.[[profits]] News:- Defects in [[S]] 65 series mobile [[ring]] could cause deafness, says the company.  quot;[[Indiana]] extreme [[subject]], this volume could [[leash]] to [[hear]] [[price]].",0.23440390825271606,0.6533170342445374,3,2,3,346,"Successful"
"I.B.M. Sought a China Partnership, Not Just a Sale Inside I.B.M., the issue of whether to stay in the personal computer business has been debated for a decade. The issue was put to rest last week.","I.B.M. Sought a China Partnership, Not Just a Sale Inside I.B.M., the issue of whether to stay in the personal computer business has been debated for a decade. The issue was put to rest last week.",0.8114905953407288,0.8114905953407288,3,3,2,1,"Skipped"
"Kmart to Sell [[18]] Stores to [[Home]] [[Depot]]  [[NEW]] YORK (Reuters) - Retailer Kmart [[Holdings]] [[Corp]]. &lt;[[A]] HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O [[target]]=/[[stocks]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.","Kmart to Sell [[eighteen]] Stores to [[internal]] [[store]]  [[unexampled]] YORK (Reuters) - Retailer Kmart [[have]] [[corporation]]. &lt;[[a]] HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=KMRT.O [[objective]]=/[[ancestry]]/quickinfo/fullquote""&gt;KMRT.O&lt;/A&gt;  on Monday said it finalized a deal to sell 18 of its stores to  Home Depot Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?ticker=HD.N target=/stocks/quickinfo/fullquote""&gt;HD.N&lt;/A&gt; for \$271 million.",0.042646169662475586,0.05106836557388306,2,2,2,744,"Failed"
"Lowe's [[Sees]] [[Profit]] [[Rising]] in 2005, 2006  [[ATLANTA]] (Reuters) - [[Home]] improvement retailer Lowe's [[Cos]].  &lt;A HREF=""http://[[www]].investor.reuters.com/FullQuote.aspx?ticker=[[LOW]].[[N]] [[target]]=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects [[diluted]] earnings per share  to rise in both 2005 and 2006 as it [[benefits]] from increased  remodeling activity and home ownership.","Lowe's [[project]] [[net]] [[develop]] in 2005, 2006  [[Atlanta]] (Reuters) - [[plate]] improvement retailer Lowe's [[romaine]].  &lt;A HREF=""http://[[web]].investor.reuters.com/FullQuote.aspx?ticker=[[scurvy]].[[newton]] [[object]]=/stocks/quickinfo/fullquote""&gt;LOW.N&lt;/A&gt; on Tuesday said it expects [[adulterate]] earnings per share  to rise in both 2005 and 2006 as it [[benefit]] from increased  remodeling activity and home ownership.",0.04706054925918579,0.07570523023605347,2,2,2,737,"Failed"
"[[EC]] [[presses]] for safer internet The [[EU]] [[Telecommunications]] Council today [[today]] [[launched]] [[Safer]] Internet [[Plus]], a [[scheme]] to [[help]] [[parents]] and [[teachers]] [[control]] what [[children]] [[view]] online.","[[EEC]] [[constrict]] for safer internet The [[Europe]] [[telecommunication]] Council today [[now]] [[found]] [[safe]] Internet [[positive]], a [[strategy]] to [[serve]] [[rear]] and [[instructor]] [[ascendance]] what [[youngster]] [[see]] online.",0.11940020322799683,0.5107247829437256,3,3,3,323,"Failed"
"Hurricane Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/[[b]]&gt; Islanders scrambled to put up storm shutters and buy water as hurricane Ivan churned toward Barbados just days after hurricane Frances tore across the Caribbean and through Florida.","Hurricane Ivan again growing in strength, Caribbean islands &lt;b&gt;...&lt;/[[boron]]&gt; Islanders scrambled to put up storm shutters and buy water as hurricane Ivan churned toward Barbados just days after hurricane Frances tore across the Caribbean and through Florida.",0.4020102620124817,0.6021601557731628,0,2,0,151,"Successful"
"Abu Ghraib [[report]] 'spreads blame' A [[report]] on the Abu Ghraib [[prisoner]] [[abuse]] [[scandal]] will [[blame]] at least [[two]] [[dozen]] more people, [[say]] [[US]] [[officials]].","Abu Ghraib [[theme]] 'spreads blame' A [[theme]] on the Abu Ghraib [[captive]] [[maltreatment]] [[dirt]] will [[blamed]] at least [[2]] [[XII]] more people, [[pronounce]] [[uracil]] [[official]].",0.15624290704727173,0.3327837586402893,0,0,0,255,"Failed"
"Jabil [[Circuit]] [[Posts]] [[Higher]] [[Profit]]  SAN FRANCISCO (Reuters) - [[Contract]] electronics [[manufacturer]]  Jabil [[Circuit]] Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?[[ticker]]=JBL.N [[target]]=/[[stocks]]/quickinfo/fullquote""&gt;JBL.N&lt;/A&gt; on Tuesday posted a [[higher]] quarterly  profit on stronger demand for computers, cellphones and other  electronic [[products]].","Jabil [[tour]] [[mail]] [[gamey]] [[net]]  SAN FRANCISCO (Reuters) - [[compress]] electronics [[producer]]  Jabil [[circle]] Inc. &lt;A HREF=""http://www.investor.reuters.com/FullQuote.aspx?[[pump]]=JBL.N [[object]]=/[[sprout]]/quickinfo/fullquote""&gt;JBL.N&lt;/A&gt; on Tuesday posted a [[eminent]] quarterly  profit on stronger demand for computers, cellphones and other  electronic [[intersection]].",0.043527841567993164,0.058759331703186035,2,2,2,415,"Failed"
"Redskins [[Underway]] The Redskins and [[Cowboys]] are underway from FedEx [[Field]], a [[game]] that [[marks]] the first [[time]] [[legends]] Joe Gibbs and [[Bill]] Parcells have [[faced]] each other since 1990.","Redskins [[afoot]] The Redskins and [[cowboy]] are underway from FedEx [[discipline]], a [[plot]] that [[pit]] the first [[sentence]] [[legend]] Joe Gibbs and [[notice]] Parcells have [[confront]] each other since 1990.",0.20437490940093994,0.2772709131240845,1,1,1,321,"Failed"
"Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi [[showed]] why he is considered [[one]] of the [[world]] #39;s [[top]] sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.","Cycling: Petacchi wins second stage in Spain MADRID : Alessandro Petacchi [[evince]] why he is considered [[unity]] of the [[populace]] #39;s [[pass]] sprinters when coming out on top in a mass dash to the line in the second stage of the Tour of Spain.",0.18205302953720093,0.6800941824913025,1,3,1,417,"Successful"
